energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.607,0.112,118.973,0.0409,0.716,0.0,4,0.703,0,228819,-7.823,0.819,1,MC 張天賦,反對無效,64,1
0.798,0.0711,177.899,0.178,0.226,0.0,4,0.649,2,230413,-4.346,0.857,1,Luis Fonsi,Despacito - Remix,72,1
0.583,0.13,119.914,0.037,0.334,0.0,4,0.802,5,206125,-3.85,0.48,0,Paulina,Ajándék,58,1
0.733,0.109,122.58,0.0335,0.152,0.0,4,0.615,8,244587,-4.808,0.796,1,Michael Bublé,Haven't Met You Yet,74,1
0.656,0.146,104.036,0.0357,0.188,0.0,4,0.638,5,262467,-5.886,0.225,1,Leona Lewis,Bleeding Love,78,1
0.752,0.173,130.228,0.0394,0.138,0.0,4,0.405,7,223684,-5.452,0.433,1,Slade,Merry Xmas Everybody,78,1
0.841,0.16,130.024,0.0813,0.0243,0.0,4,0.677,9,220397,-2.97,0.418,0,Xdinary Heroes,Happy Death Day,66,1
0.828,0.364,122.229,0.0454,0.0242,0.0102,4,0.675,0,187733,-5.799,0.669,1,MIKA,Grace Kelly,73,1
0.708,0.0635,122.916,0.0394,0.428,0.0,4,0.757,1,200600,-4.385,0.798,0,New Hope Club,Know Me Too Well (with Danna Paola),74,1
0.796,0.36,95.009,0.0437,0.222,0.0,4,0.656,11,221020,-4.294,0.699,0,Rkomi,PARTIRE DA TE,75,1
0.701,0.0996,100.471,0.0698,0.0207,2.93e-06,4,0.909,7,139461,-6.102,0.626,1,Big Baby Tape,5 Nights Crazy,70,1
0.791,0.0902,93.99,0.0339,0.00328,5.52e-05,4,0.641,6,246317,-5.026,0.78,0,Melek Mosso,Hayatım Kaymış,74,1
0.246,0.0946,90.121,0.0396,0.774,2.35e-06,4,0.519,5,312320,-13.85,0.108,1,Adie,Paraluman,78,1
0.412,0.102,160.051,0.388,0.0743,4.94e-06,4,0.808,5,183745,-11.902,0.615,0,LilCagula,Biliard,52,1
0.397,0.0916,96.968,0.0493,0.252,1.8e-05,4,0.633,9,183500,-8.919,0.212,0,Hava,HIGH,77,1
0.6,0.217,132.053,0.0298,0.0295,0.0,4,0.657,10,239200,-8.501,0.494,1,Drengene Fra Angora,Jul i Angora,61,1
0.717,0.398,157.905,0.226,0.103,0.0,4,0.672,5,180380,-7.476,0.473,1,Cochise,Tell Em,86,1
0.837,0.289,120.028,0.142,0.0991,0.0,4,0.755,2,199693,-2.718,0.714,0,Kesha,TiK ToK,82,1
0.681,0.126,100.009,0.0555,0.0998,0.0,4,0.882,1,127500,-6.898,0.564,0,Bokoesam,50 Cent (feat. Yung Felix),65,1
0.52,0.197,149.119,0.0569,0.435,0.0,4,0.526,6,183637,-7.985,0.13,0,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),68,1
0.797,0.105,107.925,0.0696,0.0251,0.0,4,0.696,6,213333,-6.031,0.454,0,Narkis,הולכת איתך,62,1
0.618,0.062,123.013,0.0592,0.0204,6.81e-06,4,0.708,2,186113,-4.424,0.265,1,Selena Gomez,Fetish (feat. Gucci Mane),72,1
0.868,0.0987,95.05,0.0363,0.0551,0.0,4,0.714,5,206200,-4.596,0.78,0,Maroon 5,This Love,1,1
0.741,0.12,117.024,0.0331,0.0367,2.54e-06,4,0.672,7,235385,-6.131,0.862,0,Billkin,I ไม่ O (IXO),64,1
0.531,0.112,91.996,0.101,0.132,0.00094,4,0.787,11,138533,-10.569,0.721,0,Pashanim,Sommergewitter,78,1
0.588,0.107,140.091,0.37,0.289,0.0,4,0.83,1,158143,-9.076,0.617,1,FLY LO,TrapLife,61,1
0.893,0.366,126.011,0.0347,0.0451,2.79e-05,4,0.807,11,230747,-3.745,0.537,0,Ed Sheeran,Bad Habits,94,1
0.375,0.105,93.039,0.154,0.676,2.63e-05,4,0.831,0,139355,-9.354,0.209,1,Carlos Cortez,Se Va,61,1
0.54,0.181,129.949,0.0498,0.492,0.000654,4,0.787,2,214840,-6.973,0.967,1,Vallenatos Nativos,Traicionera,55,1
0.804,0.123,92.973,0.0999,0.388,1.23e-05,4,0.721,5,161000,-6.026,0.297,0,Finem,Ku Je Ti,62,1
0.442,0.121,77.621,0.038,0.781,0.0,4,0.512,6,218917,-7.114,0.483,1,Joyce Cheng,最難行的路,56,1
0.537,0.157,129.979,0.0514,0.233,0.0,4,0.716,0,165978,-7.648,0.28,0,THE SCOTTS,THE SCOTTS,80,1
0.701,0.2,104.988,0.0402,0.00813,0.0,4,0.588,9,228000,-6.39,0.443,1,Coldplay,My Universe,94,1
0.822,0.0908,160.019,0.183,0.219,0.0,4,0.647,5,232720,-4.662,0.962,0,Pharrell Williams,"Happy - From ""Despicable Me 2""",3,1
0.533,0.103,131.036,0.0412,0.0172,0.000152,4,0.797,0,146520,-9.74,0.329,0,XXXTENTACION,Fuck Love (feat. Trippie Redd),84,1
0.559,0.166,137.965,0.181,0.393,5.71e-05,4,0.877,4,139130,-9.217,0.537,0,Viktor Sheen,Highway,62,1
0.769,0.664,103.973,0.221,0.11,9.83e-06,4,0.822,1,250000,-5.227,0.454,1,Gleb,Hey G!,57,1
0.972,0.134,140.013,0.121,0.109,2.16e-06,4,0.762,6,175286,-2.511,0.646,0,Mc Daddy,Bernabeu,56,1
0.611,0.119,100.024,0.0864,0.223,0.0,4,0.854,8,254400,-6.26,0.417,0,AP Dhillon,Brown Munde,76,1
0.666,0.275,145.916,0.0507,0.178,0.0,4,0.66,5,183883,-6.15,0.503,1,Tobias Rahim,STOR MAND,72,1
0.949,0.0884,180.035,0.0562,0.0943,0.0,4,0.594,0,238667,-2.642,0.669,1,Emilia,Turbulence,51,1
0.693,0.0829,129.882,0.0559,0.266,0.0,4,0.608,11,153740,-4.057,0.308,1,John Amplificado,Chega E Senta - Ao Vivo,82,1
0.597,0.1,110.001,0.0611,0.0788,5.66e-06,4,0.799,5,199849,-5.131,0.419,0,Maroon 5,What Lovers Do,35,1
0.543,0.134,187.906,0.24,0.0512,0.0425,4,0.799,10,85742,-6.094,0.25,0,Reyanna Maria,So Pretty,65,1
0.63,0.108,81.009,0.0413,0.615,0.0,4,0.72,10,230292,-5.549,0.512,1,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",84,1
0.577,0.122,99.05,0.173,0.104,2.97e-06,4,0.778,5,169848,-6.766,0.361,0,Ran Danker,בית משוגעים,58,1
0.431,0.0813,94.95,0.0937,0.173,2.84e-05,4,0.727,2,208681,-10.007,0.157,0,Raviv Kaner,רוצה שלום,55,1
0.344,0.0773,119.895,0.0318,0.808,0.0,4,0.626,7,219896,-7.867,0.304,1,Mahalini,Melawan Restu,77,1
0.434,0.0896,71.585,0.0363,0.672,0.0,4,0.309,9,333629,-8.88,0.427,1,张远,嘉宾,69,1
0.708,0.0841,103.07,0.0474,0.0337,0.0,4,0.664,8,174800,-4.154,0.742,1,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",79,1
0.784,0.0608,124.111,0.102,0.216,0.0,4,0.595,1,183726,-4.878,0.479,1,Galantis,Heartbreak Anthem (with David Guetta & Little Mix),85,1
0.62,0.115,179.723,0.0863,0.299,0.0,4,0.504,11,217333,-7.975,0.396,1,Medi,Да си тук,44,1
0.456,0.204,128.076,0.0299,0.374,0.0,3,0.597,11,253142,-6.37,0.472,1,Patrickananda,Lavender,61,1
0.507,0.119,110.03,0.0484,0.571,7.25e-06,4,0.725,10,220364,-9.316,0.511,0,Miyagi & Andy Panda,Marmalade,71,1
0.617,0.109,138.015,0.0287,0.0954,3.23e-06,4,0.486,5,242373,-7.115,0.417,0,Coldplay,Viva La Vida,81,1
0.776,0.106,90.838,0.0457,0.715,0.000411,4,0.662,8,271766,-4.707,0.724,1,Adolescent's Orquesta,Virgen,77,1
0.895,0.0501,94.968,0.0589,0.165,0.0,4,0.792,1,201526,-3.112,0.794,0,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",70,1
0.706,0.112,150.036,0.324,0.157,0.0,4,0.782,6,171087,-6.435,0.65,0,Kontrafakt,Reklama na Rap,58,1
0.685,0.277,152.04,0.0325,0.105,0.0,4,0.477,2,275000,-4.554,0.308,1,LiSA,炎,75,1
0.479,0.088,81.998,0.0278,0.633,1.76e-05,4,0.675,0,209493,-9.87,0.454,0,James Blunt,You're Beautiful,78,1
0.374,0.112,187.776,0.0805,0.535,6.5e-05,4,0.546,9,204982,-8.108,0.206,0,Jasmin Moallem,מחילה,56,1
0.314,0.0825,110.898,0.244,0.11,0.0,4,0.671,5,191600,-8.091,0.296,0,Rihanna,Needed Me,81,1
0.692,0.0864,116.959,0.0259,0.0157,0.0,3,0.609,1,233720,-2.958,0.454,1,Ruth B.,Dandelions,88,1
0.622,0.116,102.04,0.0622,0.253,0.0,4,0.69,5,210091,-5.025,0.544,0,Zedd,Stay,77,1
0.382,0.222,94.032,0.0316,0.56,0.0,4,0.771,4,238146,-7.541,0.342,1,Namewee,玻璃心,55,1
0.698,0.102,80.003,0.091,0.573,0.0,4,0.669,11,175500,-4.613,0.286,1,高爾宣 OSN,Without You,64,1
0.539,0.118,120.526,0.038,0.713,3.15e-05,4,0.324,2,285164,-8.076,0.486,1,Arijit Singh,"Mere Yaaraa (From ""Sooryavanshi"")",71,1
0.781,0.295,124.04,0.0452,0.0185,3.12e-05,4,0.695,7,148960,-5.578,0.456,0,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),72,1
0.904,0.0786,171.788,0.114,0.0027,8.85e-06,4,0.552,11,96133,-4.891,0.746,0,PinkPantheress,Break it off - Bonus,73,1
0.741,0.337,124.925,0.0427,0.00544,0.0,4,0.702,9,187585,-5.33,0.646,1,BTS,Permission to Dance,86,1
0.877,0.233,107.985,0.0666,0.0375,0.000833,4,0.746,9,166138,-3.782,0.751,0,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,50,1
0.854,0.404,111.028,0.061,0.0227,0.0,4,0.727,9,200000,-5.004,0.865,0,Даня Милохин,Башня,72,1
0.309,0.189,123.767,0.0313,0.961,0.000733,4,0.545,5,216774,-10.235,0.232,1,Arthur Nery,Binhi,72,1
0.706,0.105,106.52,0.0312,0.0833,0.0,4,0.689,1,226268,-4.48,0.623,0,Tom Grennan,Little Bit of Love,78,1
0.834,0.0586,128.005,0.045,0.374,0.0,4,0.747,3,215760,-2.867,0.687,0,Tiësto,Jackie Chan,74,1
0.846,0.235,98.026,0.0489,0.166,1.74e-06,4,0.734,9,209884,-3.425,0.604,0,Rvssian,Nostálgico,91,1
0.882,0.068,123.016,0.0477,0.000441,6.47e-05,4,0.674,3,205733,-2.771,0.682,0,La Roux,Bulletproof,73,1
0.9,0.358,149.937,0.0482,6.79e-05,0.0,4,0.487,0,204000,-4.417,0.484,1,Avril Lavigne,Sk8er Boi,0,1
0.673,0.112,94.999,0.0628,0.205,0.0,4,0.416,0,232421,-5.283,0.758,1,Marion Jola,Jangan,50,1
0.425,0.08,96.001,0.0367,0.538,0.0,4,0.835,5,215731,-8.806,0.779,1,Rasmus Seebach,Der' Noget I December,67,1
0.529,0.124,107.331,0.0583,0.0862,6.5e-06,4,0.546,11,237787,-10.511,0.247,0,Tory Lanez,Say It,77,1
0.391,0.297,134.021,0.242,0.469,4.13e-06,4,0.872,0,119133,-9.144,0.437,0,XXXTENTACION,Jocelyn Flores,87,1
0.396,0.135,134.033,0.0259,0.826,0.0,4,0.522,11,237759,-7.784,0.341,1,MC 張天賦,聖誕很忙,42,1
0.68,0.148,107.295,0.0444,0.0995,0.0946,4,0.792,2,220473,-7.129,0.646,1,Rodolfo Aicardi,Ojitos Hechiceros,52,1
0.477,0.115,127.866,0.036,0.594,0.0,4,0.688,9,196227,-6.684,0.257,1,Colbie Caillat,Bubbly,76,1
0.846,0.0486,87.981,0.22,0.00614,0.0,4,0.737,1,143901,-4.51,0.546,0,Lil Nas X,THATS WHAT I WANT,94,1
0.677,0.0853,104.957,0.106,0.293,0.0,4,0.711,6,185458,-5.824,0.177,0,UZI,Umrumda Değil,77,1
0.523,0.132,104.988,0.03,0.184,3.56e-05,4,0.765,2,217307,-4.333,0.394,1,Camila Cabello,Havana (feat. Young Thug),82,1
0.937,0.29,103.976,0.0453,0.0208,0.0,4,0.747,0,224653,-5.746,0.739,1,Flo Rida,Whistle,80,1
0.791,0.141,96.921,0.0318,0.00345,0.0,4,0.516,3,324633,-1.927,0.48,1,Official HIGE DANdism,115万キロのフィルム,73,1
0.748,0.348,110.009,0.033,0.0266,0.0,4,0.762,0,199027,-4.15,0.851,0,Jason Derulo,In My Head,69,1
0.667,0.0991,94.983,0.0977,0.432,0.00212,4,0.773,1,207395,-5.577,0.488,0,Anuel AA,Dictadura,69,1
0.593,0.13,109.984,0.0288,0.0344,0.000127,4,0.645,2,242720,-6.506,0.299,1,Taylor Swift,Treacherous (Taylor's Version),65,1
0.859,0.0424,141.02,0.0856,0.281,0.0,4,0.788,2,207853,-2.724,0.822,1,Ed Sheeran,Shivers,58,1
0.543,0.0939,107.969,0.0489,0.308,0.0,4,0.696,11,246880,-6.164,0.479,1,James Arthur,Can I Be Him,78,1
0.449,0.133,113.001,0.0835,0.181,0.027,4,0.788,5,416322,-16.197,0.59,0,Kabza De Small,Abalele,65,1
0.35,0.26,173.724,0.0296,0.325,0.0,3,0.406,4,235590,-13.542,0.427,1,Gunnar Ólason,Komdu um jólin,43,1
0.374,0.435,129.863,0.032,0.423,1.54e-06,4,0.642,5,221538,-10.606,0.0979,1,Zack Tabudlo,Binibini,67,1
0.549,0.324,139.988,0.0577,0.505,4.73e-05,4,0.693,2,221187,-6.098,0.473,1,Bad Bunny,ANTES QUE SE ACABE,79,1
0.957,0.728,96.011,0.0842,0.648,4.23e-06,4,0.853,1,173187,-3.258,0.9,1,Pailita,Dimelo Ma,76,1
0.608,0.158,101.017,0.0408,0.217,3.63e-05,4,0.781,8,270000,-8.452,0.609,1,Chillies,Cứ Chill Thôi,61,1
0.834,0.0886,100.46,0.162,0.0343,0.0,4,0.779,7,198347,-2.773,0.8,1,Mary Mary,Shackles (Praise You),66,1
0.604,0.127,160.045,0.0962,0.263,0.0,4,0.653,5,186200,-8.011,0.623,0,陳卓賢 Ian,搞不懂,58,1
0.621,0.202,179.848,0.133,0.233,5.88e-06,4,0.584,5,181640,-8.712,0.444,0,Rack,Global,56,1
0.514,0.11,144.991,0.331,0.348,0.000127,4,0.738,11,210200,-7.933,0.518,1,Mata,Papuga,68,1
0.366,0.133,141.981,0.0282,0.578,0.0,4,0.604,5,224695,-7.519,0.13,1,Adele,Easy On Me,92,1
0.565,0.119,115.389,0.0466,0.697,0.0,4,0.437,10,376169,-5.596,0.306,1,Adele,I Drink Wine,89,1
0.476,0.113,141.98,0.0448,0.327,0.0,4,0.676,4,208240,-7.833,0.47,1,SIX60,Someone To Be Around - Bonus Track,59,1
0.828,0.258,144.953,0.108,0.39,0.00611,4,0.819,8,144264,-4.906,0.693,0,RAF Camora,Blaues Licht,71,1
0.631,0.113,144.019,0.0276,0.00694,0.0,4,0.479,0,172246,-14.307,0.64,1,Í svörtum fötum,Jólin eru að koma,48,1
0.553,0.0764,126.051,0.0629,0.256,0.0,4,0.836,10,169540,-5.566,0.675,0,Scarlet Pleasure,24/7,47,1
0.819,0.277,117.986,0.0487,0.372,0.0,4,0.742,1,196613,-5.307,0.709,1,Jonas Blue,Perfect Strangers,1,1
0.729,0.0823,157.992,0.031,0.00588,0.0,4,0.436,1,226139,-5.602,0.323,1,Anson Kong 江𤒹生,三個字,58,1
0.11,0.11,127.658,0.0343,0.928,0.0,3,0.617,4,133050,-10.594,0.385,0,Hafdís Huld,Sofðu unga ástin mín,46,1
0.792,0.0516,104.016,0.0418,0.091,0.0,4,0.739,11,181615,-4.256,0.547,0,Jonas Blue,Mama,54,1
0.503,0.0608,195.593,0.0422,0.388,0.0,4,0.504,7,167373,-3.313,0.709,1,Christian Nodal,De Los Besos Que Te Di,75,1
0.8,0.0822,100.011,0.0399,0.00584,0.0,4,0.706,5,259333,-6.333,0.629,1,Natasha Bedingfield,Unwritten,7,1
0.683,0.322,92.001,0.0706,0.197,6.56e-05,4,0.779,9,180248,-4.08,0.722,1,Duki,Ley de Atracción,66,1
0.618,0.257,191.863,0.249,0.161,0.0,4,0.369,6,255890,-6.304,0.467,0,Illy,Papercuts (feat. Vera Blue),55,1
0.768,0.113,102.795,0.037,0.184,0.000516,4,0.762,10,243043,-7.628,0.964,0,Rodolfo Aicardi,Tabaco y Ron,54,1
0.389,0.072,166.021,0.0481,0.146,1.19e-05,4,0.618,11,261476,-11.236,0.516,0,Nomfundo Moh,Phakade Lami,53,1
0.719,0.126,107.582,0.0285,0.264,7.96e-05,4,0.752,6,235858,-4.399,0.544,0,Junior H,Se Amerita,83,1
0.765,0.0936,114.044,0.0993,0.0112,0.0,4,0.746,6,199054,-4.41,0.737,0,BTS,Dynamite,77,1
0.274,0.12,131.704,0.051,0.845,0.000428,4,0.69,0,211174,-12.923,0.663,1,MEAU,Dat heb jij gedaan,76,1
0.794,0.161,172.088,0.0642,0.169,0.0,4,0.636,8,152745,-7.867,0.953,1,WENARO,Лёд,70,1
0.598,0.253,129.988,0.0535,0.00175,4.44e-06,4,0.775,2,232560,-7.274,0.356,1,Beyoncé,Sorry,69,1
0.389,0.106,120.046,0.332,0.74,0.162,4,0.905,8,193143,-14.505,0.196,1,Billie Eilish,bury a friend,78,1
0.624,0.0681,98.001,0.155,0.0548,0.0594,4,0.846,8,310667,-6.182,0.653,1,Polimá Westcoast,MONEYMAN (feat. Galee Galee & ITHAN NY),65,1
0.562,0.0974,89.853,0.26,0.45,1.29e-05,4,0.779,0,144000,-5.678,0.57,1,Perro Primo,TRUCHO,74,1
0.839,0.2,123.793,0.0758,0.182,0.0,4,0.585,6,163324,-5.674,0.568,1,Matheus & Kauan,Expectativa x Realidade,84,1
0.706,0.316,143.55,0.0364,0.275,0.214,4,0.681,9,203825,-10.388,0.816,1,Ruth Reginalds,Ég sá mömmu kyssa jólasvein,44,1
0.726,0.243,99.954,0.142,0.197,2.79e-05,4,0.885,10,225000,-7.825,0.534,1,Muroki,Wavy,59,1
0.578,0.0842,125.589,0.0364,0.542,0.0,4,0.649,5,176021,-5.718,0.948,1,Rodolfo Aicardi,Cantares de Navidad,50,1
0.563,0.121,130.027,0.0282,0.747,0.0,4,0.467,6,327229,-4.294,0.209,1,Ronghao Li,對等關係 (feat. 張惠妹),43,1
0.455,0.0654,167.933,0.0996,0.441,0.000746,4,0.57,1,151429,-5.748,0.399,0,Ingratax,París,88,1
0.781,0.107,113.991,0.0722,0.22,0.0,4,0.665,10,214737,-8.07,0.201,0,Viktor Sheen,Virtuální drogy,64,1
0.814,0.119,99.98,0.0287,0.109,0.0,4,0.668,8,218853,-3.732,0.584,1,YOASOBI,もう少しだけ,59,1
0.727,0.113,133.131,0.259,0.125,0.0,4,0.882,9,219072,-6.539,0.407,0,Benny Jamz,Ibiza,68,1
0.624,0.172,93.063,0.137,0.103,0.0,4,0.787,5,177656,-4.156,0.767,0,Nicki Nicole,Sabe,73,1
0.71,0.292,93.02,0.0398,0.165,0.0,4,0.816,7,208631,-3.728,0.784,1,Sech,911 - Remix,86,1
0.653,0.101,106.966,0.0658,0.229,0.0,4,0.717,1,207320,-5.634,0.412,1,Ariana Grande,"thank u, next",84,1
0.693,0.0322,102.996,0.0314,0.0234,0.00177,4,0.776,7,205360,-2.528,0.635,1,Atomic Kitten,The Tide Is High - Radio Mix,64,1
0.7,0.161,93.9,0.0638,0.115,1.11e-06,4,0.557,7,171001,-5.024,0.681,1,Reik,Los Tragos,76,1
0.59,0.107,145.867,0.032,0.511,0.0,4,0.498,1,217867,-4.721,0.0784,0,Bruno Mars,Talking to the Moon,84,1
0.297,0.107,180.095,0.0309,0.692,0.000318,4,0.46,9,357094,-8.785,0.125,1,告五人,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),66,1
0.61,0.203,89.836,0.0965,0.0754,0.0,4,0.548,11,182857,-4.888,0.317,0,Mimi Webb,Good Without,67,1
0.674,0.0678,141.02,0.357,0.21,0.0,4,0.883,11,278085,-8.043,0.73,0,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",69,1
0.619,0.351,103.989,0.0532,0.00784,0.00423,4,0.791,1,173987,-5.886,0.371,1,Drake,One Dance,1,1
0.431,0.106,143.875,0.0578,0.768,1.42e-05,4,0.561,10,242013,-8.81,0.137,1,Olivia Rodrigo,drivers license,92,1
0.716,0.0938,100.072,0.0529,0.11,3.39e-06,3,0.673,9,209251,-8.054,0.706,0,MC $oho & KidNey,係咁先啦 (feat. Kayan9896),62,1
0.782,0.285,141.153,0.0296,0.00778,0.0,4,0.576,6,224031,-4.825,0.355,0,Zara Larsson,Ain't My Fault,70,1
0.656,0.0791,175.718,0.0413,0.568,1.19e-05,4,0.584,6,289777,-6.632,0.547,1,BOWKYLION,บานปลาย (best wishes),64,1
0.758,0.311,120.041,0.0653,0.147,0.0,4,0.73,1,206493,-4.888,0.877,1,Bastille,Good Grief,65,1
0.731,0.0891,86.959,0.0887,0.18,0.0,4,0.526,11,193221,-4.662,0.476,1,Luan Santana,MORENA,83,1
0.653,0.111,123.876,0.0998,0.218,0.867,4,0.463,4,174240,-8.994,0.0648,0,niteboi,u.,78,1
0.685,0.336,149.931,0.261,0.327,0.0,4,0.714,9,211226,-7.067,0.375,0,Reto,Blask,69,1
0.626,0.256,113.0,0.0473,0.0712,0.0793,4,0.805,4,458778,-12.542,0.188,0,Kabza De Small,Asibe Happy,62,1
0.637,0.263,170.124,0.0584,0.287,0.0,4,0.648,10,172235,-8.531,0.736,0,FLEMMING,Amsterdam,52,1
0.586,0.193,120.97,0.0377,0.162,2.03e-06,4,0.799,11,227833,-6.735,0.549,1,Clean Bandit,Rather Be (feat. Jess Glynne),74,1
0.927,0.148,123.962,0.0332,0.199,0.119,4,0.631,9,222160,-2.787,0.465,0,Calvin Harris,This Is What You Came For (feat. Rihanna),81,1
0.679,0.0966,176.024,0.0791,0.0654,0.00429,4,0.744,5,199773,-3.51,0.866,1,Maria Becerra,Wow Wow (feat. Becky G),74,1
0.766,0.366,144.833,0.449,0.028,1.68e-06,4,0.576,10,246761,-4.943,0.236,0,Desiigner,Panda,74,1
0.76,0.548,158.971,0.0528,0.0067,0.000145,4,0.828,2,205294,-7.257,0.461,1,Платина,Сан Ларан,71,1
0.702,0.119,142.094,0.112,0.232,0.0,4,0.719,2,206197,-8.463,0.512,1,Yzomandias,Rolls,58,1
0.54,0.102,104.001,0.268,0.528,0.0,4,0.797,6,154173,-7.862,0.348,0,Ezhel,Bul Beni,65,1
0.405,0.108,139.641,0.0293,0.79,0.0,4,0.53,0,200162,-7.644,0.393,1,Kaho Hung,逆時車站,57,1
0.699,0.116,115.947,0.112,0.266,0.0,4,0.643,4,169586,-5.458,0.636,1,Marília Mendonça,Não Sei o Que Lá,79,1
0.54,0.421,128.068,0.305,0.16,0.0,4,0.912,7,153809,-8.038,0.619,1,FelixThe1st,Own Brand Freestyle,80,1
0.559,0.385,129.992,0.0767,0.125,0.0,1,0.782,6,188344,-7.106,0.685,0,blackbear,hot girl bummer,50,1
0.8,0.0913,121.996,0.0583,0.381,0.0,4,0.857,2,199440,-4.035,0.966,1,Shawn Mendes,There's Nothing Holdin' Me Back,1,1
0.909,0.0972,93.984,0.0758,0.158,0.0,4,0.623,4,188787,-3.079,0.651,0,CNCO,Reggaetón Lento (Remix),0,1
0.422,0.0861,122.728,0.0373,0.134,2.05e-05,4,0.403,7,241293,-13.964,0.378,0,Amy Winehouse,Back To Black,79,1
0.584,0.0772,105.874,0.0299,0.814,0.000672,4,0.68,1,226847,-6.781,0.953,1,Rodolfo Aicardi,Carinito,56,1
0.635,0.164,103.019,0.0317,0.0498,1.44e-05,4,0.617,11,247160,-6.769,0.446,0,The Chainsmokers,Something Just Like This,84,1
0.733,0.118,77.045,0.258,0.0273,0.0,4,0.721,8,208595,-7.026,0.317,1,Orelsan,Seul avec du monde autour,76,1
0.885,0.086,97.03,0.0436,0.217,0.0,4,0.675,1,216667,-4.432,0.768,0,Train,"Hey, Soul Sister",1,1
0.609,0.0776,95.01,0.0672,0.297,0.000591,4,0.857,0,217263,-3.769,0.351,1,Harry Nach,¿Por Qué Te Enojái?,75,1
0.711,0.116,82.019,0.0638,0.418,0.0,4,0.713,0,190976,-7.006,0.634,1,Azahriah,RÉT,58,1
0.915,0.0503,88.917,0.28,0.0846,0.0,3,0.4,0,198773,-4.89,0.878,1,Don Omar,Danza Kuduro,78,1
0.721,0.547,129.092,0.0558,0.153,0.0,4,0.828,1,168689,-4.274,0.651,0,Gusttavo Lima,Bloqueado - Ao Vivo,79,1
0.201,0.0854,136.471,0.0332,0.919,0.0,4,0.478,7,135760,-16.768,0.857,1,Dean Martin,Rudolph The Red-Nosed Reindeer,79,1
0.858,0.102,176.042,0.0729,0.00359,0.0,4,0.393,4,228360,-2.868,0.56,0,Fall Out Boy,Centuries,82,1
0.679,0.323,121.005,0.034,0.0311,0.0,4,0.576,0,187889,-7.237,0.213,1,OneRepublic,Someday,81,1
0.489,0.119,124.844,0.0342,0.467,0.0,4,0.474,6,208801,-7.625,0.23,0,Naomi Scott,Speechless (Full),52,1
0.806,0.194,104.985,0.178,0.253,0.000122,4,0.845,8,174972,-5.151,0.887,0,Evangelia,Fotiá - Evangelia x Eleni Foureira,51,1
0.526,0.066,75.002,0.261,0.0802,0.0,4,0.783,7,118400,-6.478,0.902,1,JESSIA,I'm not Pretty,3,1
0.735,0.12,172.009,0.0857,0.0435,0.0,4,0.635,0,194651,-4.617,0.558,1,Medi,Рана,45,1
0.936,0.192,170.063,0.058,0.231,0.0,4,0.704,8,153448,-2.714,0.96,1,Zé Felipe,Revoada No Colchão,86,1
0.452,0.117,94.566,0.0307,0.723,0.0,4,0.646,0,232008,-8.152,0.266,1,Keung To,"Dear My Friend,",62,1
0.872,0.362,104.592,0.314,0.167,0.0,4,0.401,1,201257,-3.641,0.472,0,OneRepublic,Rich Love (with Seeb),67,1
0.593,0.214,98.02,0.0304,0.0223,0.0,4,0.672,11,229080,-4.01,0.438,0,Selena Gomez,Same Old Love,72,1
0.633,0.12,135.008,0.0418,0.000815,4.64e-05,4,0.642,1,247427,-6.746,0.553,1,Haloo Helsinki!,Reiviluola,61,1
0.547,0.19,98.032,0.0248,0.112,0.0,4,0.62,1,210355,-6.772,0.208,1,Zack Tabudlo,Nangangamba,76,1
0.684,0.101,87.188,0.0878,0.152,0.0,4,0.356,8,193733,-7.347,0.347,1,KSI,Holiday,53,1
0.506,0.0953,79.953,0.215,0.281,0.0,4,0.672,2,157687,-6.702,0.596,1,Paulina,Aranyapám,38,1
0.446,0.119,114.03,0.246,0.216,0.000119,4,0.823,8,169501,-7.556,0.495,0,Sido,Mit Dir,80,1
0.538,0.104,75.089,0.0572,0.385,0.0,4,0.509,7,252867,-7.335,0.244,1,Passenger,Let Her Go,9,1
0.182,0.0909,111.734,0.0378,0.903,0.0,3,0.596,6,280714,-16.004,0.268,1,Arthur Nery,Happy w u (feat. Jason Dhakal),74,1
0.809,0.0896,130.037,0.196,0.578,0.0,4,0.839,10,179348,-6.509,0.63,0,D-Block Europe,Make You Smile,70,1
0.873,0.051,205.959,0.0496,0.0849,2.26e-06,4,0.456,7,239613,-2.086,0.604,1,Yoru no Hitowarai,ミライチズ,73,1
0.685,0.16,118.016,0.0309,0.166,1.18e-05,4,0.782,4,180566,-6.237,0.603,1,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,78,1
